,PBW_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2012-06-05,16.111568450927734,24.68000030517578,36.66999816894531,26.389999389648438,101.15,8.85,0.0,18.794002075195312,21.35324097633362,30.319961259817784,-238.59097959524107,-147.1790690691636,-138.59097959524107,-147.73323149009272,49.22480553646057,-0.8350336948318642,-0.8687701680829876,-8.51521675631821,632880.0,32.75534320485905
2012-06-06,16.45762825012207,22.15999984741211,35.58000183105469,23.75,148.17,20.47,0.4,18.682490005493165,21.31431583404541,37.20982651466057,-278.2083443838533,-149.96498698591327,-178.20834438385327,-153.64409561631624,48.1941852708606,-0.7734922892640306,-0.8497145923191962,-4.035870200243141,682360.0,43.887309233448505
2012-06-07,16.38072967529297,21.719999313354492,36.900001525878906,23.809999465942383,151.88,37.72,0.32,18.571747131347657,21.275569972991942,36.34971419449087,-324.6631563948394,-160.62160685479566,-224.6631563948394,-180.4874934579781,46.56851709637947,-0.7225957206230156,-0.8242908179799601,-1.3888793204411942,663200.0,51.87473319984913
2012-06-08,16.45762825012207,21.229999542236328,37.56999969482422,22.549999237060547,127.91,7.14,0.42,18.47177070617676,21.228563919067383,37.89569435805064,-320.13970777155333,-180.60066397479216,-220.13970777155336,-207.67040285008224,45.429589048561624,-0.6683504233182127,-0.7931027390476106,1.9047250119548664,694880.0,49.80902549625963
2012-06-11,16.034656524658203,23.559999465942383,42.310001373291016,24.600000381469727,160.88,82.13,0.0,18.364872932434082,21.179443006515502,33.12926568778817,-345.02041425396254,-206.0329963716152,-245.02041425396254,-229.94109280678535,43.92806063030624,-0.6519753516968301,-0.7648772615774545,-2.5700648904907086,667660.0,43.758738808462056
2012-06-12,16.4960880279541,22.09000015258789,39.45000076293945,23.149999618530273,92.04,80.54,0.0,18.267203788757325,21.134884424209595,41.7385164298869,-317.87736637611374,-221.76355281913698,-217.8773663761137,-227.67916280054342,42.53378424192624,-0.5949066104006668,-0.7308831313420969,0.7042320760297205,714420.0,48.07724831990381
2012-06-13,16.342275619506836,24.270000457763672,39.06999969482422,24.520000457763672,142.39,48.46,1.22,18.170303726196288,21.085986137390137,39.894717848360735,-326.92516119911727,-229.18707873902,-226.92516119911724,-229.94098060973138,41.239099024144814,-0.5556850068065806,-0.6958435064349937,-0.9324174809604346,678520.0,46.12694917766147
2012-06-14,16.38072967529297,21.68000030517578,36.189998626708984,24.020000457763672,76.57,39.08,0.33,18.080325050354006,21.031454381942748,40.60118136465623,-324.6631563948394,-226.92512380009944,-224.6631563948394,-223.1552279900237,40.03689132191921,-0.5155556775256365,-0.6597859406531222,0.0,692640.0,46.11572106757297
2012-06-15,16.77949333190918,21.110000610351562,36.279998779296875,21.860000610351562,218.0,44.02,0.0,18.009088287353517,20.978352622985838,47.4932604295335,-301.2064549209067,-223.5648220349032,-201.2064549209067,-217.59825750495466,39.79026068558165,-0.44642983522473756,-0.6171147195674453,2.9175476824828683,741900.0,45.71257279199623
2012-06-18,17.01637077331543,18.31999969482422,35.040000915527344,19.639999389648438,191.92,95.97,0.0,17.946434440612794,20.927186994552613,51.12140025768592,-287.2724783992622,-215.0447273555493,-187.2724783992622,-204.38069657166966,38.78261720848324,-0.3682876861278075,-0.5673493128795177,2.2010479140352146,769960.0,43.1192620802685
2012-06-19,17.33222770690918,18.3799991607666,32.91999816894531,19.200000762939453,133.65,35.99,0.0,17.899326248168947,20.881171283721923,55.53357379964421,-255.01488764160788,-201.04785368796112,-155.01488764160786,-181.16460698725913,36.82172885877183,-0.2776716294702837,-0.5094137761976709,5.808642535938757,814080.0,52.208095938940914
2012-06-20,17.529632568359375,17.239999771118164,34.65999984741211,17.809999465942383,162.54,40.64,0.4,17.861549377441406,20.841216621398925,58.08042080528423,-221.3804356213148,-180.0337458154413,-121.3804356213148,-154.55593388739516,34.306647146764405,-0.18776439807625067,-0.44508390057338687,7.0137467368092565,830960.0,56.70124920367369
2012-06-21,17.095335006713867,20.079999923706055,37.52000045776367,20.780000686645508,162.47,127.4,0.32,17.80278190612793,20.800218019485474,51.14056589953175,-241.12124414682083,-158.29757667041187,-141.12124414682083,-139.17218913658135,32.49533838433962,-0.14982931403183386,-0.3860329832650763,6.871202841908564,810780.0,56.15142192555515
2012-06-22,17.45067596435547,18.110000610351562,35.08000183105469,19.1200008392334,202.5,179.6,1.68,17.746507034301757,20.756673831939697,55.79468687990348,-241.43051200699674,-142.79072898300691,-141.4305120069967,-134.64406392504432,30.899314963410724,-0.09005435054947597,-0.32683725672195624,10.419735790768803,882100.0,65.53423555617762
2012-06-25,17.13481903076172,20.3799991607666,36.84000015258789,21.280000686645508,167.88,285.88,0.0,17.68929832458496,20.7138054561615,51.1322401249232,-284.60429741023347,-143.1783125276587,-184.6042974102335,-155.71868452135053,29.417293215405326,-0.06739241830098308,-0.2749482890377616,6.351030211307962,865740.0,61.98136194629467
2012-06-26,17.095335006713867,19.719999313354492,34.41999816894531,20.8700008392334,91.77,116.0,0.52,17.637452278137207,20.675813732147216,50.5634223255609,-286.73856854030123,-153.76240258852405,-186.73856854030123,-170.92445931917734,28.23191797817742,-0.05201906112662513,-0.2303624434555343,3.874839964179322,851920.0,55.7236376451958
2012-06-27,17.253263473510742,19.450000762939453,33.45000076293945,20.68000030517578,190.31,14.07,1.24,17.577998275756837,20.638235778808593,52.824018544636395,-278.2018964196496,-169.94157709908538,-178.20189641964961,-183.1815874567283,27.004248265998843,-0.026783316004781454,-0.18964661796538373,5.326586882962947,865060.0,55.13339567465907
2012-06-28,16.937419891357422,19.709999084472656,34.58000183105469,21.510000228881836,158.77,100.03,0.33,17.521455879211427,20.595883855819704,48.08805718157394,-295.274518961619,-180.2814582499208,-195.274518961619,-186.73832797385683,26.361155780888236,-0.03190199728047105,-0.1580976938284012,2.9153146124308194,842920.0,56.29886387654454
2012-06-29,17.45067596435547,17.079999923706055,35.0,18.649999618530273,304.81,64.88,0.0,17.476716651916504,20.554030990600587,55.12841662055975,-267.53095316893024,-183.41856831577275,-167.53095316893024,-180.33578951673317,24.87504484156842,0.005394699819962767,-0.1253992150987284,8.830993277091403,877320.0,63.39467961172653
2012-07-02,17.845478057861328,16.799999237060547,36.380001068115234,18.549999237060547,147.52,22.78,0.0,17.441411628723145,20.51527973175049,59.66040808677827,-231.9277887514875,-177.32840148375635,-131.9277887514875,-164.9110869606791,23.56768354952725,0.06604846483849158,-0.0871096791112844,8.180060797569478,910000.0,62.34304371436772
2012-07-03,18.042884826660156,16.65999984741211,36.380001068115234,18.559999465942383,104.67,77.28,0.0,17.420052299499513,20.479001369476318,61.74114391718343,-209.00492012774257,-160.46714349782195,-109.00492012774255,-136.15455401605362,22.83272989257357,0.1285640803573216,-0.043974927217563194,10.406195849024847,929940.0,69.78888390962373
2012-07-05,17.766521453857422,17.5,38.220001220703125,18.43000030517578,108.29,129.22,0.38,17.393165702819825,20.44324619293213,57.28623476962176,-221.02071296656422,-140.57226053066586,-121.0207129665642,-120.65114061526494,22.150272925402298,0.15403235245923597,-0.004373471282203361,8.459890408024018,914480.0,65.94096847922837
2012-07-06,17.174304962158203,17.100000381469727,37.5099983215332,18.649999618530273,145.09,38.87,0.0,17.349051513671874,20.40853048324585,49.1089435005728,-315.3162117113251,-135.0843254110653,-215.31621171132508,-148.44728160187745,21.149189170271125,0.12498843123590575,0.021498909221418463,2.3529413102016505,260800.0,25.977211675354916
2012-07-09,17.01637077331543,17.979999542236328,37.279998779296875,19.600000381469727,142.06,34.96,0.0,17.2979333114624,20.377787618637086,47.17496725044247,-376.3629226466104,-157.77723488621413,-276.3629226466104,-204.2332824415001,20.5802944119327,0.08821011400241119,0.03484115017761701,0.0,230400.0,23.19126761213721
2012-07-10,16.621562957763672,18.719999313354492,37.68000030517578,20.670000076293945,251.27,71.32,0.0,17.236611824035645,20.350976276397706,42.65293423354788,-336.6722237515375,-198.48811669328953,-236.67222375153747,-242.7837860364912,20.920170583350636,0.026895309071726103,0.03325198195643883,-4.100250476528267,217120.0,19.444012893005453
2012-07-11,16.74001121520996,17.950000762939453,35.970001220703125,20.34000015258789,268.08,34.84,0.41,17.18073558807373,20.322090139389037,44.37565407942707,-330.2696165611439,-231.5951075992518,-230.26961656114392,-247.76825431976417,21.235769885381576,-0.012000991166818409,0.024201387331787384,-4.504494604037879,229020.0,17.80028819139315
2012-07-12,16.582082748413086,18.329999923706055,34.459999084472656,20.969999313354492,184.75,239.72,0.0,17.116317443847656,20.292033367156982,42.54070278104829,-298.47221402264296,-237.45224171156565,-198.47221402264296,-221.8046847784417,21.895357334190546,-0.05493681929002037,0.008373746007425834,-3.0022942405001807,211600.0,17.864014684465914
2012-07-13,16.74001121520996,16.739999771118164,33.86000061035156,19.09000015258789,278.29,86.8,0.42,17.056595916748048,20.261242237091064,44.99034889276331,-290.95181220793734,-225.37916223181583,-190.9518122079373,-206.56454759724167,21.86558928300664,-0.0753516579977358,-0.008371334793606494,-4.072419604817046,237500.0,13.748108318626295
2012-07-16,16.661046981811523,17.110000610351562,34.0099983215332,19.540000915527344,212.41,34.85,0.0,17.00452365875244,20.235199785232545,43.98072388424454,-294.7120131152901,-207.69374849699122,-194.71201311529015,-194.71201311529038,22.225445089806026,-0.09678662252134984,-0.026054392339155165,-2.7649667504491493,227160.0,13.842014473177725
2012-07-17,16.503116607666016,16.479999542236328,35.36000061035156,18.90999984741211,205.58,26.12,0.0,16.957752304077147,20.209510717391968,41.95293378080488,-302.2325057561047,-199.0806681352143,-202.23250575610467,-195.96544369311096,22.85291783496646,-0.12507585109679908,-0.04585868409068395,-3.4642105510963583,213360.0,13.849111819385193
2012-07-18,16.582082748413086,16.15999984741211,34.93000030517578,18.299999237060547,213.86,35.09,0.0,16.914098320007323,20.188597993850706,43.35914436997438,-298.47221402264296,-196.383233702138,-198.47221402264296,-198.4722442980128,23.296143584112233,-0.13951511751543677,-0.06458997077563451,-3.8901667857106137,236980.0,14.741751577232085
2012-07-19,16.700525283813477,15.449999809265137,36.7400016784668,17.489999771118164,168.71,38.75,0.0,16.8789656829834,20.176469068527222,45.49209614128482,-292.8320943138315,-197.4277642295501,-192.83209431383148,-197.8456046975266,23.421072438033956,-0.13978960983410715,-0.07962989858732904,-1.398646364460887,249760.0,16.243165892854442
2012-07-20,16.384679794311523,16.270000457763672,35.33000183105469,18.200000762939453,172.74,14.87,0.44,16.841361351013184,20.157045831680296,41.05250883684914,-307.87235298658953,-198.6811342566314,-207.87235298658953,-199.7255537743549,24.09873168751188,-0.1636072755160214,-0.09642537397306751,-6.1086239422549315,238740.0,12.801614121659844
2012-07-23,16.029348373413086,18.6200008392334,37.22999954223633,20.610000610351562,157.65,121.73,0.0,16.7981884765625,20.132226438522338,36.711842076391754,-248.02370938387784,-193.49351467777151,-148.02370938387784,-182.90938556143317,25.55908017866683,-0.20874889587391365,-0.11889007835323674,-10.176974125096061,168280.0,8.742771639486998
2012-07-24,15.63453483581543,20.469999313354492,36.27000045776367,22.829999923706055,139.34,25.52,0.0,16.747119331359862,20.102003946304322,32.58871192463399,-232.75692444377722,-181.83975609128993,-132.75692444377722,-162.88432893808175,27.27707496730439,-0.27323245447123057,-0.1497585535768355,-13.347920878407148,107740.0,6.273170596302181
2012-07-25,15.476608276367188,19.34000015258789,34.86000061035156,21.440000534057617,134.93,48.62,0.41,16.69981315612793,20.075563850402833,31.084818616211056,-242.18595336203126,-162.26085896535906,-142.18595336203126,-140.98886239656233,29.018004754987256,-0.3332381309980903,-0.18645446906108648,-12.888922479493326,70240.0,6.1583601301459225
2012-07-26,15.75298023223877,17.530000686645508,34.099998474121094,20.110000610351562,68.36,76.14,2.87,16.66264875411987,20.04650510311127,36.59886419032123,-260.29253169576833,-149.6505537228344,-160.2925316957683,-145.07846983385912,30.18222824571803,-0.3544067741789725,-0.2200449300846637,-8.275879187257795,93460.0,23.868248160905882
2012-07-27,15.989866256713867,16.700000762939453,32.9900016784668,18.579999923706055,128.12,14.62,0.0,16.639450664520265,20.019392790794374,40.959367308351595,-260.4504055447049,-146.7923208104188,-160.45040554470486,-154.30963020083502,30.816581336197967,-0.3480561790015493,-0.2456471798680408,-6.032452690859891,113420.0,30.305396958299742
2012-07-30,15.831939697265625,18.030000686645508,33.09000015258789,19.739999771118164,166.93,23.69,0.0,16.62386060714722,19.98768081188202,39.032015656363825,-315.3177533830915,-159.35833230307193,-215.31775338309149,-178.68689687452175,31.40562349164362,-0.351712319385463,-0.26686020777152525,-4.750595732209561,97760.0,30.17028828128259
2012-07-31,15.75298023223877,18.93000030517578,34.529998779296875,20.299999237060547,109.48,8.98,0.53,16.615919914245605,19.956145582199095,38.067529235906555,-319.8297228131975,-177.1763847741183,-219.82972281319752,-198.5326272469982,32.2868677093333,-0.35686745998029323,-0.28486165821327886,-5.896238480858218,84480.0,30.114768759462574
2012-08-01,15.397649765014648,18.959999084472656,33.97999954223633,20.190000534057617,138.78,34.37,0.4,16.594720344543457,19.92073812484741,33.99634882748748,-321.7486156260278,-198.7282960207641,-221.74861562602777,-218.9653639407725,33.41212199982529,-0.3851849725328069,-0.3049263210771845,-7.142848105204324,66960.0,30.19454700465851
2012-08-02,15.63453483581543,17.56999969482422,33.599998474121094,19.079999923706055,130.32,34.21,0.0,16.579796447753907,19.890515632629395,38.70282681974398,-308.9440198446697,-211.44625909413415,-208.9440198446697,-216.8407860946319,34.45700098385357,-0.38408467076468433,-0.32075799101468444,-6.603797125237865,82080.0,27.689655495730236
2012-08-03,15.75298023223877,15.640000343322754,33.22999954223633,17.459999084472656,168.04,14.71,0.43,16.5649342918396,19.857837347984315,40.96940352779515,-302.54156730413337,-215.62807254233826,-202.54156730413337,-211.07806759161053,33.972910334340106,-0.3693969420776586,-0.3304857812272793,-5.450238214705649,98280.0,31.867354573291617
2012-08-06,16.147798538208008,15.949999809265137,32.06999969482422,17.56999969482422,143.81,33.31,0.0,16.5602756690979,19.830943169593812,47.88678350236059,-281.20004165236156,-208.49357665109915,-181.20004165236156,-197.56187626705514,33.375741258388715,-0.32218433317628836,-0.3288254916170811,-2.1530361682893018,117580.0,36.85764176146888
2012-08-07,16.42415428161621,15.989999771118164,32.150001525878906,17.40999984741211,141.07,36.13,0.53,16.56268232345581,19.8050497674942,52.11645513295269,-266.2618964402696,-197.32481521919578,-166.2618964402696,-183.3345017989218,31.604222038170754,-0.2594773086862254,-0.31495585503090995,-0.9524042859573201,136800.0,36.00750142021244
2012-08-08,16.463642120361328,15.319999694824219,31.420000076293945,16.969999313354492,86.84,27.63,0.4,16.558957195281984,19.779163327217102,52.70711052815028,-295.8941531737066,-187.3383583849188,-195.89415317370663,-181.11869708877953,29.959239905111218,-0.20424084015524002,-0.29281285205577595,-1.418417441526465,155460.0,37.05473604733839
2012-08-09,16.621562957763672,15.279999732971191,30.780000686645508,16.40999984741211,90.46,62.2,0.99,16.563773860931395,19.749684948921203,55.09285582120126,-279.9022722477264,-181.71310205831188,-179.90227224772636,-180.68610728723445,28.43175649584165,-0.1460392001156201,-0.2634581216677448,1.4457601028882383,168980.0,40.674558332534104
